datetime,time,power,price,revenue,date
2026-04-04 22:30:00,22:30,140.0,305.0,10675.0,2026-04-04
2026-04-04 22:45:00,22:45,140.0,300.0,10500.0,2026-04-04
2026-04-04 23:00:00,23:00,140.0,300.0,10500.0,2026-04-04
2026-04-04 23:15:00,23:15,140.0,300.0,10500.0,2026-04-04
2026-04-04 23:30:00,23:30,140.0,300.0,10500.0,2026-04-04
2026-04-04 23:45:00,23:45,140.0,320.0,11200.0,2026-04-04
2026-04-05 00:00:00,24:00,140.0,346.0,12110.0,2026-04-04
2026-04-05 00:15:00,00:15,120.0,330.0,9900.0,2026-04-05
2026-04-05 00:30:00,00:30,120.0,320.0,9600.0,2026-04-05
2026-04-05 00:45:00,00:45,120.0,320.0,9600.0,2026-04-05
2026-04-05 01:00:00,01:00,120.0,330.0,9900.0,2026-04-05
2026-04-05 01:15:00,01:15,120.0,335.0,10050.0,2026-04-05
2026-04-05 01:30:00,01:30,120.0,340.0,10200.0,2026-04-05
2026-04-05 01:45:00,01:45,120.0,340.0,10200.0,2026-04-05
2026-04-05 02:00:00,02:00,120.0,330.0,9900.0,2026-04-05
2026-04-05 02:15:00,02:15,120.0,330.0,9900.0,2026-04-05
2026-04-05 02:30:00,02:30,120.0,330.0,9900.0,2026-04-05
2026-04-05 02:45:00,02:45,120.0,320.0,9600.0,2026-04-05
2026-04-05 03:00:00,03:00,120.0,320.0,9600.0,2026-04-05
2026-04-05 03:15:00,03:15,120.0,313.0,9390.0,2026-04-05
2026-04-05 03:30:00,03:30,120.0,310.0,9300.0,2026-04-05
2026-04-05 03:45:00,03:45,120.0,320.0,9600.0,2026-04-05
2026-04-05 04:00:00,04:00,120.0,317.0,9510.0,2026-04-05
2026-04-05 04:15:00,04:15,120.0,320.0,9600.0,2026-04-05
2026-04-05 04:30:00,04:30,120.0,320.0,9600.0,2026-04-05
2026-04-05 04:45:00,04:45,120.0,320.0,9600.0,2026-04-05
2026-04-05 05:00:00,05:00,120.0,330.0,9900.0,2026-04-05
2026-04-05 05:15:00,05:15,120.0,330.0,9900.0,2026-04-05
2026-04-05 05:30:00,05:30,120.0,330.0,9900.0,2026-04-05
2026-04-05 05:45:00,05:45,120.0,335.0,10050.0,2026-04-05
2026-04-05 06:00:00,06:00,120.0,325.0,9750.0,2026-04-05
2026-04-05 06:15:00,06:15,120.0,335.0,10050.0,2026-04-05
2026-04-05 06:30:00,06:30,120.0,330.0,9900.0,2026-04-05
2026-04-05 06:45:00,06:45,120.0,320.0,9600.0,2026-04-05
2026-04-05 07:00:00,07:00,120.0,300.0,9000.0,2026-04-05
2026-04-05 07:15:00,07:15,120.0,290.0,8700.0,2026-04-05
2026-04-05 07:30:00,07:30,122.5,285.0,8728.125,2026-04-05
2026-04-05 07:45:00,07:45,140.0,186.0,6510.0,2026-04-05
2026-04-05 08:00:00,08:00,140.0,0.0,0.0,2026-04-05
2026-04-05 08:15:00,08:15,140.0,0.0,0.0,2026-04-05
2026-04-05 08:30:00,08:30,140.0,0.0,0.0,2026-04-05
2026-04-05 08:45:00,08:45,140.0,0.0,0.0,2026-04-05
2026-04-05 09:00:00,09:00,140.0,0.0,0.0,2026-04-05
2026-04-05 09:15:00,09:15,140.0,0.0,0.0,2026-04-05
2026-04-05 09:30:00,09:30,140.0,0.0,0.0,2026-04-05
2026-04-05 09:45:00,09:45,140.0,0.0,0.0,2026-04-05
2026-04-05 10:00:00,10:00,140.0,0.0,0.0,2026-04-05
2026-04-05 10:15:00,10:15,140.0,0.0,0.0,2026-04-05
2026-04-05 10:30:00,10:30,122.5,0.0,0.0,2026-04-05
2026-04-05 10:45:00,10:45,120.0,0.0,0.0,2026-04-05
2026-04-05 11:00:00,11:00,120.0,0.0,0.0,2026-04-05
2026-04-05 11:15:00,11:15,120.0,0.0,0.0,2026-04-05
2026-04-05 11:30:00,11:30,120.0,0.0,0.0,2026-04-05
2026-04-05 11:45:00,11:45,120.0,0.0,0.0,2026-04-05
2026-04-05 12:00:00,12:00,120.0,0.0,0.0,2026-04-05
2026-04-05 12:15:00,12:15,120.0,0.0,0.0,2026-04-05
2026-04-05 12:30:00,12:30,120.0,0.0,0.0,2026-04-05
2026-04-05 12:45:00,12:45,120.0,0.0,0.0,2026-04-05
2026-04-05 13:00:00,13:00,120.0,0.0,0.0,2026-04-05
2026-04-05 13:15:00,13:15,120.0,0.0,0.0,2026-04-05
2026-04-05 13:30:00,13:30,120.0,0.0,0.0,2026-04-05
2026-04-05 13:45:00,13:45,120.0,0.0,0.0,2026-04-05
2026-04-05 14:00:00,14:00,120.0,0.0,0.0,2026-04-05
2026-04-05 14:15:00,14:15,120.0,0.0,0.0,2026-04-05
2026-04-05 14:30:00,14:30,120.0,0.0,0.0,2026-04-05
2026-04-05 14:45:00,14:45,120.0,0.0,0.0,2026-04-05
2026-04-05 15:00:00,15:00,120.0,0.0,0.0,2026-04-05
2026-04-05 15:15:00,15:15,120.0,0.0,0.0,2026-04-05
2026-04-05 15:30:00,15:30,120.0,0.0,0.0,2026-04-05
2026-04-05 15:45:00,15:45,120.0,0.0,0.0,2026-04-05
2026-04-05 16:00:00,16:00,120.0,0.0,0.0,2026-04-05
2026-04-05 16:15:00,16:15,120.0,0.0,0.0,2026-04-05
2026-04-05 16:30:00,16:30,122.5,0.0,0.0,2026-04-05
2026-04-05 16:45:00,16:45,140.0,220.0,7700.0,2026-04-05
2026-04-05 17:00:00,17:00,140.0,295.0,10325.0,2026-04-05
2026-04-05 17:15:00,17:15,140.0,299.52,10483.199999999999,2026-04-05
2026-04-05 17:30:00,17:30,140.0,306.93,10742.550000000001,2026-04-05
2026-04-05 17:45:00,17:45,140.0,339.65,11887.75,2026-04-05
2026-04-05 18:00:00,18:00,140.0,354.39,12403.65,2026-04-05
2026-04-05 18:15:00,18:15,140.0,365.4,12789.0,2026-04-05
2026-04-05 18:30:00,18:30,140.0,362.36,12682.6,2026-04-05
2026-04-05 18:45:00,18:45,140.0,351.4,12299.0,2026-04-05
2026-04-05 19:00:00,19:00,140.0,359.43,12580.050000000001,2026-04-05
2026-04-05 19:15:00,19:15,140.0,360.88,12630.8,2026-04-05
2026-04-05 19:30:00,19:30,140.0,370.0,12950.0,2026-04-05
2026-04-05 19:45:00,19:45,140.0,364.05,12741.75,2026-04-05
2026-04-05 20:00:00,20:00,140.0,362.13,12674.55,2026-04-05
2026-04-05 20:15:00,20:15,140.0,376.57,13179.949999999999,2026-04-05
2026-04-05 20:30:00,20:30,140.0,368.41,12894.35,2026-04-05
2026-04-05 20:45:00,20:45,140.0,371.4,12999.0,2026-04-05
2026-04-05 21:00:00,21:00,140.0,369.93,12947.550000000001,2026-04-05
2026-04-05 21:15:00,21:15,140.0,369.95,12948.25,2026-04-05
2026-04-05 21:30:00,21:30,140.0,369.61,12936.35,2026-04-05
2026-04-05 21:45:00,21:45,140.0,365.17,12780.95,2026-04-05
2026-04-05 22:00:00,22:00,140.0,362.0,12670.0,2026-04-05
2026-04-05 22:15:00,22:15,140.0,360.0,12600.0,2026-04-05
2026-04-05 22:30:00,22:30,140.0,355.0,12425.0,2026-04-05
2026-04-05 22:45:00,22:45,140.0,355.0,12425.0,2026-04-05
2026-04-05 23:00:00,23:00,140.0,351.0,12285.0,2026-04-05
2026-04-05 23:15:00,23:15,140.0,350.0,12250.0,2026-04-05
2026-04-05 23:30:00,23:30,140.0,358.0,12530.0,2026-04-05
2026-04-05 23:45:00,23:45,140.0,360.0,12600.0,2026-04-05
2026-04-06 00:00:00,24:00,140.0,356.0,12460.0,2026-04-05
2026-04-06 00:15:00,00:15,120.0,390.0,11700.0,2026-04-06
2026-04-06 00:30:00,00:30,120.0,390.0,11700.0,2026-04-06
2026-04-06 00:45:00,00:45,120.0,385.0,11550.0,2026-04-06
2026-04-06 01:00:00,01:00,120.0,385.0,11550.0,2026-04-06
2026-04-06 01:15:00,01:15,120.0,385.0,11550.0,2026-04-06
2026-04-06 01:30:00,01:30,120.0,385.0,11550.0,2026-04-06
2026-04-06 01:45:00,01:45,120.0,382.0,11460.0,2026-04-06
2026-04-06 02:00:00,02:00,120.0,380.0,11400.0,2026-04-06
2026-04-06 02:15:00,02:15,120.0,385.0,11550.0,2026-04-06
2026-04-06 02:30:00,02:30,120.0,390.0,11700.0,2026-04-06
2026-04-06 02:45:00,02:45,120.0,390.0,11700.0,2026-04-06
2026-04-06 03:00:00,03:00,120.0,390.0,11700.0,2026-04-06
2026-04-06 03:15:00,03:15,120.0,382.0,11460.0,2026-04-06
2026-04-06 03:30:00,03:30,120.0,380.0,11400.0,2026-04-06
2026-04-06 03:45:00,03:45,120.0,380.0,11400.0,2026-04-06
2026-04-06 04:00:00,04:00,120.0,370.0,11100.0,2026-04-06
2026-04-06 04:15:00,04:15,120.0,370.0,11100.0,2026-04-06
2026-04-06 04:30:00,04:30,120.0,370.0,11100.0,2026-04-06
2026-04-06 04:45:00,04:45,120.0,370.0,11100.0,2026-04-06
2026-04-06 05:00:00,05:00,120.0,370.0,11100.0,2026-04-06
2026-04-06 05:15:00,05:15,120.0,370.0,11100.0,2026-04-06
2026-04-06 05:30:00,05:30,120.0,371.0,11130.0,2026-04-06
2026-04-06 05:45:00,05:45,120.0,380.0,11400.0,2026-04-06
2026-04-06 06:00:00,06:00,120.0,386.0,11580.0,2026-04-06
2026-04-06 06:15:00,06:15,120.0,390.0,11700.0,2026-04-06
2026-04-06 06:30:00,06:30,120.0,380.0,11400.0,2026-04-06
2026-04-06 06:45:00,06:45,120.0,370.0,11100.0,2026-04-06
2026-04-06 07:00:00,07:00,120.0,360.0,10800.0,2026-04-06
2026-04-06 07:15:00,07:15,120.0,351.0,10530.0,2026-04-06
2026-04-06 07:30:00,07:30,122.5,340.0,10412.5,2026-04-06
2026-04-06 07:45:00,07:45,140.0,300.0,10500.0,2026-04-06
2026-04-06 08:00:00,08:00,140.0,275.0,9625.0,2026-04-06
2026-04-06 08:15:00,08:15,140.0,0.0,0.0,2026-04-06
2026-04-06 08:30:00,08:30,140.0,0.0,0.0,2026-04-06
2026-04-06 08:45:00,08:45,140.0,0.0,0.0,2026-04-06
2026-04-06 09:00:00,09:00,140.0,0.0,0.0,2026-04-06
2026-04-06 09:15:00,09:15,140.0,0.0,0.0,2026-04-06
2026-04-06 09:30:00,09:30,140.0,0.0,0.0,2026-04-06
2026-04-06 09:45:00,09:45,140.0,0.0,0.0,2026-04-06
2026-04-06 10:00:00,10:00,140.0,0.0,0.0,2026-04-06
2026-04-06 10:15:00,10:15,140.0,0.0,0.0,2026-04-06
2026-04-06 10:30:00,10:30,122.5,0.0,0.0,2026-04-06
2026-04-06 10:45:00,10:45,120.0,0.0,0.0,2026-04-06
2026-04-06 11:00:00,11:00,120.0,0.0,0.0,2026-04-06
2026-04-06 11:15:00,11:15,120.0,0.0,0.0,2026-04-06
2026-04-06 11:30:00,11:30,120.0,0.0,0.0,2026-04-06
2026-04-06 11:45:00,11:45,120.0,0.0,0.0,2026-04-06
2026-04-06 12:00:00,12:00,120.0,0.0,0.0,2026-04-06
2026-04-06 12:15:00,12:15,120.0,0.0,0.0,2026-04-06
2026-04-06 12:30:00,12:30,120.0,0.0,0.0,2026-04-06
2026-04-06 12:45:00,12:45,120.0,0.0,0.0,2026-04-06
2026-04-06 13:00:00,13:00,120.0,0.0,0.0,2026-04-06
2026-04-06 13:15:00,13:15,120.0,0.0,0.0,2026-04-06
2026-04-06 13:30:00,13:30,120.0,0.0,0.0,2026-04-06
2026-04-06 13:45:00,13:45,120.0,0.0,0.0,2026-04-06
2026-04-06 14:00:00,14:00,120.0,0.0,0.0,2026-04-06
2026-04-06 14:15:00,14:15,120.0,0.0,0.0,2026-04-06
2026-04-06 14:30:00,14:30,120.0,0.0,0.0,2026-04-06
2026-04-06 14:45:00,14:45,120.0,0.0,0.0,2026-04-06
2026-04-06 15:00:00,15:00,120.0,0.0,0.0,2026-04-06
2026-04-06 15:15:00,15:15,120.0,0.0,0.0,2026-04-06
2026-04-06 15:30:00,15:30,120.0,0.0,0.0,2026-04-06
2026-04-06 15:45:00,15:45,120.0,250.0,7500.0,2026-04-06
2026-04-06 16:00:00,16:00,120.0,288.0,8640.0,2026-04-06
2026-04-06 16:15:00,16:15,120.0,300.0,9000.0,2026-04-06
2026-04-06 16:30:00,16:30,122.5,320.0,9800.0,2026-04-06
2026-04-06 16:45:00,16:45,140.0,350.0,12250.0,2026-04-06
2026-04-06 17:00:00,17:00,140.0,350.0,12250.0,2026-04-06
2026-04-06 17:15:00,17:15,140.0,360.0,12600.0,2026-04-06
2026-04-06 17:30:00,17:30,140.0,365.86,12805.1,2026-04-06
2026-04-06 17:45:00,17:45,140.0,369.95,12948.25,2026-04-06
2026-04-06 18:00:00,18:00,140.0,381.55,13354.25,2026-04-06
2026-04-06 18:15:00,18:15,140.0,399.97,13998.95,2026-04-06
2026-04-06 18:30:00,18:30,140.0,409.14,14319.9,2026-04-06
2026-04-06 18:45:00,18:45,140.0,412.1,14423.5,2026-04-06
2026-04-06 19:00:00,19:00,140.0,416.95,14593.25,2026-04-06
2026-04-06 19:15:00,19:15,140.0,430.0,15050.0,2026-04-06
2026-04-06 19:30:00,19:30,148.99,440.0,16388.9,2026-04-06
2026-04-06 19:45:00,19:45,201.49,461.0,23221.7225,2026-04-06
2026-04-06 20:00:00,20:00,245.0,490.0,30012.5,2026-04-06
2026-04-06 20:15:00,20:15,245.0,490.0,30012.5,2026-04-06
2026-04-06 20:30:00,20:30,245.0,490.0,30012.5,2026-04-06
2026-04-06 20:45:00,20:45,227.5,470.0,26731.25,2026-04-06
2026-04-06 21:00:00,21:00,175.0,450.0,19687.5,2026-04-06
2026-04-06 21:15:00,21:15,175.0,450.0,19687.5,2026-04-06
2026-04-06 21:30:00,21:30,175.0,452.0,19775.0,2026-04-06
2026-04-06 21:45:00,21:45,175.0,450.0,19687.5,2026-04-06
2026-04-06 22:00:00,22:00,175.0,450.0,19687.5,2026-04-06
2026-04-06 22:15:00,22:15,165.97,446.0,18505.655,2026-04-06
2026-04-06 22:30:00,22:30,140.0,440.0,15400.0,2026-04-06
2026-04-06 22:45:00,22:45,140.0,430.0,15050.0,2026-04-06
2026-04-06 23:00:00,23:00,140.0,420.0,14700.0,2026-04-06
2026-04-06 23:15:00,23:15,140.0,420.0,14700.0,2026-04-06
2026-04-06 23:30:00,23:30,140.0,425.0,14875.0,2026-04-06
2026-04-06 23:45:00,23:45,140.0,430.0,15050.0,2026-04-06
2026-04-07 00:00:00,24:00,140.0,420.0,14700.0,2026-04-06
2026-04-07 00:15:00,00:15,135.83,440.0,14941.300000000001,2026-04-07
2026-04-07 00:30:00,00:30,120.0,440.0,13200.0,2026-04-07
2026-04-07 00:45:00,00:45,120.0,440.0,13200.0,2026-04-07
2026-04-07 01:00:00,01:00,120.0,440.0,13200.0,2026-04-07
2026-04-07 01:15:00,01:15,172.5,446.4,19251.0,2026-04-07
2026-04-07 01:30:00,01:30,172.5,446.0,19233.75,2026-04-07
2026-04-07 01:45:00,01:45,120.0,440.0,13200.0,2026-04-07
2026-04-07 02:00:00,02:00,120.0,435.0,13050.0,2026-04-07
2026-04-07 02:15:00,02:15,120.0,425.0,12750.0,2026-04-07
2026-04-07 02:30:00,02:30,120.0,420.0,12600.0,2026-04-07
2026-04-07 02:45:00,02:45,120.0,416.0,12480.0,2026-04-07
2026-04-07 03:00:00,03:00,120.0,415.0,12450.0,2026-04-07
2026-04-07 03:15:00,03:15,120.0,410.0,12300.0,2026-04-07
2026-04-07 03:30:00,03:30,120.0,410.0,12300.0,2026-04-07
2026-04-07 03:45:00,03:45,120.0,410.0,12300.0,2026-04-07
2026-04-07 04:00:00,04:00,120.0,410.0,12300.0,2026-04-07
2026-04-07 04:15:00,04:15,120.0,410.0,12300.0,2026-04-07
2026-04-07 04:30:00,04:30,120.0,410.0,12300.0,2026-04-07
2026-04-07 04:45:00,04:45,120.0,415.0,12450.0,2026-04-07
2026-04-07 05:00:00,05:00,120.0,416.0,12480.0,2026-04-07
2026-04-07 05:15:00,05:15,120.0,420.0,12600.0,2026-04-07
2026-04-07 05:30:00,05:30,120.0,425.0,12750.0,2026-04-07
2026-04-07 05:45:00,05:45,120.0,440.0,13200.0,2026-04-07
2026-04-07 06:00:00,06:00,120.0,440.0,13200.0,2026-04-07
2026-04-07 06:15:00,06:15,172.5,450.0,19406.25,2026-04-07
2026-04-07 06:30:00,06:30,120.0,440.0,13200.0,2026-04-07
2026-04-07 06:45:00,06:45,120.0,432.0,12960.0,2026-04-07
2026-04-07 07:00:00,07:00,120.0,425.0,12750.0,2026-04-07
2026-04-07 07:15:00,07:15,120.0,420.0,12600.0,2026-04-07
2026-04-07 07:30:00,07:30,122.5,401.0,12280.625,2026-04-07
2026-04-07 07:45:00,07:45,140.0,390.0,13650.0,2026-04-07
2026-04-07 08:00:00,08:00,140.0,370.0,12950.0,2026-04-07
2026-04-07 08:15:00,08:15,140.0,355.0,12425.0,2026-04-07
2026-04-07 08:30:00,08:30,140.0,350.0,12250.0,2026-04-07
2026-04-07 08:45:00,08:45,140.0,340.0,11900.0,2026-04-07
2026-04-07 09:00:00,09:00,140.0,330.0,11550.0,2026-04-07
2026-04-07 09:15:00,09:15,140.0,320.0,11200.0,2026-04-07
2026-04-07 09:30:00,09:30,140.0,300.0,10500.0,2026-04-07
2026-04-07 09:45:00,09:45,140.0,300.0,10500.0,2026-04-07
2026-04-07 10:00:00,10:00,140.0,280.0,9800.0,2026-04-07
2026-04-07 10:15:00,10:15,140.0,253.0,8855.0,2026-04-07
2026-04-07 10:30:00,10:30,122.5,250.0,7656.25,2026-04-07
2026-04-07 10:45:00,10:45,120.0,223.0,6690.0,2026-04-07
2026-04-07 11:00:00,11:00,120.0,186.0,5580.0,2026-04-07
2026-04-07 11:15:00,11:15,120.0,0.0,0.0,2026-04-07
2026-04-07 11:30:00,11:30,120.0,0.0,0.0,2026-04-07
2026-04-07 11:45:00,11:45,120.0,0.0,0.0,2026-04-07
2026-04-07 12:00:00,12:00,120.0,186.0,5580.0,2026-04-07
2026-04-07 12:15:00,12:15,120.0,186.0,5580.0,2026-04-07
2026-04-07 12:30:00,12:30,120.0,213.0,6390.0,2026-04-07
2026-04-07 12:45:00,12:45,120.0,213.0,6390.0,2026-04-07
2026-04-07 13:00:00,13:00,120.0,200.0,6000.0,2026-04-07
2026-04-07 13:15:00,13:15,120.0,186.0,5580.0,2026-04-07
2026-04-07 13:30:00,13:30,120.0,0.0,0.0,2026-04-07
2026-04-07 13:45:00,13:45,120.0,0.0,0.0,2026-04-07
2026-04-07 14:00:00,14:00,120.0,0.0,0.0,2026-04-07
2026-04-07 14:15:00,14:15,120.0,0.0,0.0,2026-04-07
2026-04-07 14:30:00,14:30,120.0,0.0,0.0,2026-04-07
2026-04-07 14:45:00,14:45,120.0,0.0,0.0,2026-04-07
2026-04-07 15:00:00,15:00,120.0,0.0,0.0,2026-04-07
2026-04-07 15:15:00,15:15,120.0,256.0,7680.0,2026-04-07
2026-04-07 15:30:00,15:30,120.0,280.0,8400.0,2026-04-07
2026-04-07 15:45:00,15:45,120.0,288.0,8640.0,2026-04-07
2026-04-07 16:00:00,16:00,120.0,300.0,9000.0,2026-04-07
2026-04-07 16:15:00,16:15,120.0,310.0,9300.0,2026-04-07
2026-04-07 16:30:00,16:30,122.5,340.0,10412.5,2026-04-07
2026-04-07 16:45:00,16:45,140.0,360.0,12600.0,2026-04-07
2026-04-07 17:00:00,17:00,140.0,368.32,12891.199999999999,2026-04-07
2026-04-07 17:15:00,17:15,140.0,371.0,12985.0,2026-04-07
2026-04-07 17:30:00,17:30,140.0,380.0,13300.0,2026-04-07
2026-04-07 17:45:00,17:45,140.0,390.0,13650.0,2026-04-07
2026-04-07 18:00:00,18:00,140.0,400.0,14000.0,2026-04-07
2026-04-07 18:15:00,18:15,140.0,410.0,14350.0,2026-04-07
2026-04-07 18:30:00,18:30,140.0,410.0,14350.0,2026-04-07
2026-04-07 18:45:00,18:45,140.0,410.0,14350.0,2026-04-07
2026-04-07 19:00:00,19:00,140.0,401.0,14035.0,2026-04-07
2026-04-07 19:15:00,19:15,140.0,403.0,14105.0,2026-04-07
2026-04-07 19:30:00,19:30,140.0,399.97,13998.95,2026-04-07
2026-04-07 19:45:00,19:45,140.0,397.47,13911.45,2026-04-07
2026-04-07 20:00:00,20:00,140.0,394.15,13795.25,2026-04-07
2026-04-07 20:15:00,20:15,140.0,391.5,13702.5,2026-04-07
2026-04-07 20:30:00,20:30,140.0,389.18,13621.300000000001,2026-04-07
2026-04-07 20:45:00,20:45,140.0,375.92,13157.2,2026-04-07
2026-04-07 21:00:00,21:00,140.0,369.26,12924.1,2026-04-07
2026-04-07 21:15:00,21:15,140.0,360.0,12600.0,2026-04-07
2026-04-07 21:30:00,21:30,140.0,365.0,12775.0,2026-04-07
2026-04-07 21:45:00,21:45,140.0,360.0,12600.0,2026-04-07
2026-04-07 22:00:00,22:00,140.0,356.0,12460.0,2026-04-07
2026-04-07 22:15:00,22:15,140.0,350.0,12250.0,2026-04-07
2026-04-07 22:30:00,22:30,140.0,346.0,12110.0,2026-04-07
2026-04-07 22:45:00,22:45,140.0,317.0,11095.0,2026-04-07
2026-04-07 23:00:00,23:00,140.0,300.0,10500.0,2026-04-07
2026-04-07 23:15:00,23:15,140.0,300.0,10500.0,2026-04-07
2026-04-07 23:30:00,23:30,140.0,300.0,10500.0,2026-04-07
2026-04-07 23:45:00,23:45,140.0,290.0,10150.0,2026-04-07
2026-04-08 00:00:00,24:00,140.0,290.0,10150.0,2026-04-07
2026-04-08 00:15:00,00:15,120.0,300.0,9000.0,2026-04-08
2026-04-08 00:30:00,00:30,120.0,300.0,9000.0,2026-04-08
2026-04-08 00:45:00,00:45,120.0,294.0,8820.0,2026-04-08
2026-04-08 01:00:00,01:00,120.0,295.0,8850.0,2026-04-08
2026-04-08 01:15:00,01:15,120.0,300.0,9000.0,2026-04-08
2026-04-08 01:30:00,01:30,120.0,300.0,9000.0,2026-04-08
2026-04-08 01:45:00,01:45,120.0,300.0,9000.0,2026-04-08
2026-04-08 02:00:00,02:00,120.0,300.0,9000.0,2026-04-08
2026-04-08 02:15:00,02:15,120.0,300.0,9000.0,2026-04-08
2026-04-08 02:30:00,02:30,120.0,300.0,9000.0,2026-04-08
2026-04-08 02:45:00,02:45,120.0,300.0,9000.0,2026-04-08
2026-04-08 03:00:00,03:00,120.0,300.0,9000.0,2026-04-08
2026-04-08 03:15:00,03:15,120.0,300.0,9000.0,2026-04-08
2026-04-08 03:30:00,03:30,120.0,300.0,9000.0,2026-04-08
2026-04-08 03:45:00,03:45,120.0,300.0,9000.0,2026-04-08
2026-04-08 04:00:00,04:00,120.0,300.0,9000.0,2026-04-08
2026-04-08 04:15:00,04:15,120.0,300.0,9000.0,2026-04-08
2026-04-08 04:30:00,04:30,120.0,300.0,9000.0,2026-04-08
2026-04-08 04:45:00,04:45,120.0,305.0,9150.0,2026-04-08
2026-04-08 05:00:00,05:00,120.0,310.0,9300.0,2026-04-08
2026-04-08 05:15:00,05:15,120.0,320.0,9600.0,2026-04-08
2026-04-08 05:30:00,05:30,120.0,340.0,10200.0,2026-04-08
2026-04-08 05:45:00,05:45,120.0,350.0,10500.0,2026-04-08
2026-04-08 06:00:00,06:00,120.0,360.0,10800.0,2026-04-08
2026-04-08 06:15:00,06:15,120.0,370.0,11100.0,2026-04-08
2026-04-08 06:30:00,06:30,120.0,365.0,10950.0,2026-04-08
2026-04-08 06:45:00,06:45,120.0,360.0,10800.0,2026-04-08
2026-04-08 07:00:00,07:00,120.0,350.0,10500.0,2026-04-08
2026-04-08 07:15:00,07:15,120.0,350.0,10500.0,2026-04-08
2026-04-08 07:30:00,07:30,122.5,350.0,10718.75,2026-04-08
2026-04-08 07:45:00,07:45,140.0,340.0,11900.0,2026-04-08
2026-04-08 08:00:00,08:00,140.0,310.0,10850.0,2026-04-08
2026-04-08 08:15:00,08:15,140.0,300.0,10500.0,2026-04-08
2026-04-08 08:30:00,08:30,140.0,283.65,9927.75,2026-04-08
2026-04-08 08:45:00,08:45,140.0,261.32,9146.199999999999,2026-04-08
2026-04-08 09:00:00,09:00,140.0,235.65,8247.75,2026-04-08
2026-04-08 09:15:00,09:15,140.0,209.29,7325.15,2026-04-08
2026-04-08 09:30:00,09:30,140.0,0.0,0.0,2026-04-08
2026-04-08 09:45:00,09:45,140.0,0.0,0.0,2026-04-08
2026-04-08 10:00:00,10:00,140.0,0.0,0.0,2026-04-08
2026-04-08 10:15:00,10:15,140.0,0.0,0.0,2026-04-08
2026-04-08 10:30:00,10:30,122.5,0.0,0.0,2026-04-08
2026-04-08 10:45:00,10:45,120.0,0.0,0.0,2026-04-08
2026-04-08 11:00:00,11:00,120.0,0.0,0.0,2026-04-08
2026-04-08 11:15:00,11:15,120.0,0.0,0.0,2026-04-08
2026-04-08 11:30:00,11:30,120.0,0.0,0.0,2026-04-08
2026-04-08 11:45:00,11:45,120.0,0.0,0.0,2026-04-08
2026-04-08 12:00:00,12:00,120.0,0.0,0.0,2026-04-08
2026-04-08 12:15:00,12:15,120.0,0.0,0.0,2026-04-08
2026-04-08 12:30:00,12:30,120.0,200.0,6000.0,2026-04-08
2026-04-08 12:45:00,12:45,120.0,186.0,5580.0,2026-04-08
2026-04-08 13:00:00,13:00,120.0,250.0,7500.0,2026-04-08
2026-04-08 13:15:00,13:15,120.0,250.0,7500.0,2026-04-08
2026-04-08 13:30:00,13:30,120.0,260.0,7800.0,2026-04-08
2026-04-08 13:45:00,13:45,120.0,250.0,7500.0,2026-04-08
2026-04-08 14:00:00,14:00,120.0,275.0,8250.0,2026-04-08
2026-04-08 14:15:00,14:15,120.0,288.0,8640.0,2026-04-08
2026-04-08 14:30:00,14:30,120.0,294.0,8820.0,2026-04-08
2026-04-08 14:45:00,14:45,120.0,300.0,9000.0,2026-04-08
2026-04-08 15:00:00,15:00,120.0,304.87,9146.1,2026-04-08
2026-04-08 15:15:00,15:15,120.0,315.52,9465.599999999999,2026-04-08
2026-04-08 15:30:00,15:30,120.0,329.3,9879.0,2026-04-08
2026-04-08 15:45:00,15:45,120.0,340.0,10200.0,2026-04-08
2026-04-08 16:00:00,16:00,120.0,346.0,10380.0,2026-04-08
2026-04-08 16:15:00,16:15,120.0,356.14,10684.199999999999,2026-04-08
2026-04-08 16:30:00,16:30,122.5,369.71,11322.36875,2026-04-08
2026-04-08 16:45:00,16:45,140.0,390.0,13650.0,2026-04-08
2026-04-08 17:00:00,17:00,140.0,397.0,13895.0,2026-04-08
2026-04-08 17:15:00,17:15,140.0,405.0,14175.0,2026-04-08
2026-04-08 17:30:00,17:30,140.0,405.0,14175.0,2026-04-08
2026-04-08 17:45:00,17:45,140.0,410.0,14350.0,2026-04-08
2026-04-08 18:00:00,18:00,140.0,413.0,14455.0,2026-04-08
2026-04-08 18:15:00,18:15,140.0,417.0,14595.0,2026-04-08
2026-04-08 18:30:00,18:30,140.0,410.0,14350.0,2026-04-08
2026-04-08 18:45:00,18:45,140.0,405.0,14175.0,2026-04-08
2026-04-08 19:00:00,19:00,140.0,405.0,14175.0,2026-04-08
2026-04-08 19:15:00,19:15,140.0,410.0,14350.0,2026-04-08
2026-04-08 19:30:00,19:30,140.0,413.0,14455.0,2026-04-08
2026-04-08 19:45:00,19:45,140.0,413.0,14455.0,2026-04-08
2026-04-08 20:00:00,20:00,140.0,420.0,14700.0,2026-04-08
2026-04-08 20:15:00,20:15,175.0,420.0,18375.0,2026-04-08
2026-04-08 20:30:00,20:30,140.0,413.0,14455.0,2026-04-08
2026-04-08 20:45:00,20:45,140.0,410.0,14350.0,2026-04-08
2026-04-08 21:00:00,21:00,140.0,405.0,14175.0,2026-04-08
